# 4 images:  x  y  mag  tdel
-8.160252e-01 -6.688514e-01  5.065005e+00  0.000000e+00
-4.763635e-03 -7.282893e-03  1.315011e+01  2.905929e-02
-5.760501e-02 -1.563953e-01  1.090926e+01  2.938913e-02
-1.177048e+00  4.554956e-01  1.008319e+00  2.407370e-01
